reference,legend,image_url,quantity
3VI1248,"Leonetto Cappiello - Maurin Quina, ca. 1906",https://pg-plaisio.gr/img/p/1/0/7/5/8/10758.jpg,0
3VI1249,"Leonetto Cappiello - Parapluie-Revel, 1922",https://pg-plaisio.gr/img/p/1/0/7/5/4/10754.jpg,0
3VI1251,"Leonetto Cappiello - Absinthe Gempp Pernod, 1903",https://pg-plaisio.gr/img/p/1/0/7/5/0/10750.jpg,0
3VI1252,"Leonetto Cappiello - Champagne de Rochegré, ca. 1902",https://pg-plaisio.gr/img/p/1/0/7/4/6/10746.jpg,0
3VI1254,"Vila - Crème Simon, ca. 1925",https://pg-plaisio.gr/img/p/1/0/7/4/2/10742.jpg,0
3VI1812,Theophile Alexandre Steinlen - Tournée du Chat Noir,https://pg-plaisio.gr/img/p/1/0/7/3/8/10738.jpg,0
3VI1941,Robys - Toni Kola,https://pg-plaisio.gr/img/p/1/0/7/3/4/10734.jpg,0
3VI1942,"Camille Bouchet - Cognac Jacquet, ca. 1930",https://pg-plaisio.gr/img/p/1/0/7/3/0/10730.jpg,0
3VI2434,Anonymous - Louvet Bicycles,https://pg-plaisio.gr/img/p/1/0/7/2/3/10723.jpg,0
3VI2435,Anonymous - Petit Breton,https://pg-plaisio.gr/img/p/1/0/7/1/9/10719.jpg,0
3VI4597,Leonetto Cappiello - Anis Infernal,https://pg-plaisio.gr/img/p/6/7/8/5//6785.jpg,0
3VI4598,Julius Klinger - Hermanns & Froitzheim,https://pg-plaisio.gr/img/p/6/7/8/9//6789.jpg,0
3VI5240,Leonetto Cappiello - Jacqueminot,https://pg-plaisio.gr/img/p/1/8/8/9/1/18891.jpg,0
3VI5720,Charles Levy - Les freres Roitlophe gymnastes aeriens,https://pg-plaisio.gr/img/p/2/0/9/4/4/20944.jpg,0
3VI5721,"Leonetto Cappiello - Le Petit Coquin, dessert exquis",https://pg-plaisio.gr/img/p/2/0/9/4/0/20940.jpg,0
3VI5723,Leonetto Cappiello - Biscotines Union,https://pg-plaisio.gr/img/p/2/0/9/3/5/20935.jpg,0
3VI5724,Joseph Stall - Sauvion’s Brandy,https://pg-plaisio.gr/img/p/2/0/9/3/1/20931.jpg,0
3VI5811,Leonetto Cappiello - La Fraisette,https://pg-plaisio.gr/img/p/2/0/9/2/7/20927.jpg,0
3VI5812,Leonetto Cappiello - Végétaline,https://pg-plaisio.gr/img/p/2/0/9/2/3/20923.jpg,0
3VI5813,Achille Luciano Mauzan - Maccheroni Pianigiani,https://pg-plaisio.gr/img/p/2/0/9/1/9/20919.jpg,0
3VI5814,Achille Luciano Mauzan - Mauzan Ottone,https://pg-plaisio.gr/img/p/2/0/9/1/5/20915.jpg,0
3VI7081,Anonymous - Amalfi,https://pg-plaisio.gr/img/p/2/8/0/5/5/28055.jpg,0
3VI7082,Anonymous - Italian Lakes,https://pg-plaisio.gr/img/p/2/8/0/5/1/28051.jpg,0
3VI7083,Anonymous - Milano,https://pg-plaisio.gr/img/p/2/8/0/4/7/28047.jpg,0
3VI7084,"Anonymous - Palermo, 1920",https://pg-plaisio.gr/img/p/2/8/0/4/3/28043.jpg,0
3VI7085,Anonymous - Sanremo,https://pg-plaisio.gr/img/p/2/8/0/3/9/28039.jpg,0
3VI7086,Anonymous - Venezia,https://pg-plaisio.gr/img/p/2/8/0/3/5/28035.jpg,0
3VI747,"J. SPRING - Rhum Saint Esprit, 1919",https://pg-plaisio.gr/img/p/1/0/7/1/5/10715.jpg,0
3VI748,"Plinio Codognato - Dionis, 1928",https://pg-plaisio.gr/img/p/1/0/7/1/1/10711.jpg,0
3VI749,"Jean D'ylen - Biere Allary, 1928",https://pg-plaisio.gr/img/p/1/0/7/0/7/10707.jpg,0
3VI750,"Jean D'ylen - Fiorino Asti Spumante, 1922",https://pg-plaisio.gr/img/p/1/0/7/0/3/10703.jpg,0
3VI752,"Anonymous - St. Raphael Quinquina, 1925",https://pg-plaisio.gr/img/p/1/0/7/0/0/10700.jpg,0
3VP4526,TEO VALS PERELLI - Colored Optimism,https://pg-plaisio.gr/img/p/8/3/9/7//8397.jpg,0
3VP4527,TEO VALS PERELLI - Vacation,https://pg-plaisio.gr/img/p/8/4/0/1//8401.jpg,0
3VR1641,Vadim Ratsenskiy - Times Square Traffic,https://pg-plaisio.gr/img/p/1/6/1/2/2/16122.jpg,0
3VR1642,"Vadim Ratsenskiy - Taxis in Times Square, NYC",https://pg-plaisio.gr/img/p/1/6/1/1/8/16118.jpg,0
3VR1670,Vadim Ratsenskiy - Red Corvette,https://pg-plaisio.gr/img/p/1/6/1/1/4/16114.jpg,0
3VR1718,"Vadim Ratsenskiy - Road near Montepulciano, Tuscany",https://pg-plaisio.gr/img/p/1/6/1/1/0/16110.jpg,0
3VR1744,Vadim Ratsenskiy - Midtown Manhattan,https://pg-plaisio.gr/img/p/1/6/1/0/6/16106.jpg,0
3VR176,"Vadim Ratsenskiy - Montmartre, Paris",https://pg-plaisio.gr/img/p/1/6/1/0/2/16102.jpg,0
3VR3189,Vadim Ratsenskiy - View of Paris and Seine river,https://pg-plaisio.gr/img/p/1/6/0/9/8/16098.jpg,0
3VR3190,"Vadim Ratsenskiy - Skycrapers in Manhattan, NYC",https://pg-plaisio.gr/img/p/1/6/0/9/4/16094.jpg,0
3VR3196,"Vadim Ratsenskiy - Urban View, NYC",https://pg-plaisio.gr/img/p/1/6/0/9/0/16090.jpg,0
3VR3197,"Vadim Ratsenskiy - Skyline of Midtown Manhattan, NYC",https://pg-plaisio.gr/img/p/1/6/0/8/6/16086.jpg,0
3VR3198,"Vadim Ratsenskiy - Midtown Manhattan, NYC",https://pg-plaisio.gr/img/p/1/6/0/7/6/16076.jpg,0
3WA4957,Wallas - Quando soffia il vento,https://pg-plaisio.gr/img/p/6/7/9/3//6793.jpg,160
3WA5427,Wallas - Inside + New Ark,https://pg-plaisio.gr/img/p/1/8/8/8/7/18887.jpg,0
3WA5430,Wallas - La sentinella del Mare + Approdo alla luna,https://pg-plaisio.gr/img/p/1/8/8/8/3/18883.jpg,0
3WK2609,Wassily Kandinsky - Composition No. 7,https://pg-plaisio.gr/img/p/1/4/2/8/3/14283.jpg,0
3WK2610,Wassily Kandinsky - Striped (Rayé),https://pg-plaisio.gr/img/p/1/4/2/7/9/14279.jpg,0
3WK2611,"Wassily Kandinsky - Yellow, Red & Blue",https://pg-plaisio.gr/img/p/1/4/2/7/5/14275.jpg,0
3WK2612,Wassily Kandinsky - Composition VIII,https://pg-plaisio.gr/img/p/1/4/2/7/1/14271.jpg,0
3WK2613,Wassily Kandinsky - Parties diverses,https://pg-plaisio.gr/img/p/1/4/2/6/7/14267.jpg,0
3WK2616,Wassily Kandinsky - Squares with Concentric Circles,https://pg-plaisio.gr/img/p/1/4/2/6/3/14263.jpg,160
3WK2618,Wassily Kandinsky - Round and Pointed,https://pg-plaisio.gr/img/p/1/4/2/5/5/14255.jpg,0
3WK2621,Wassily Kandinsky - Impression III (Concert),https://pg-plaisio.gr/img/p/1/4/2/5/1/14251.jpg,0
3WK2628,Wassily Kandinsky - Launelinie,https://pg-plaisio.gr/img/p/1/4/2/3/5/14235.jpg,0
3WK2633,Wassily Kandinsky - Upward,https://pg-plaisio.gr/img/p/1/4/2/3/1/14231.jpg,0
3WK2634,Wassily Kandinsky - Improvisation,https://pg-plaisio.gr/img/p/1/4/2/2/7/14227.jpg,-1
3WK2636,Wassily Kandinsky - Untitled,https://pg-plaisio.gr/img/p/1/4/2/2/3/14223.jpg,0
3WK2658,Wassily Kandinsky - Watercolor Painting of Composition,https://pg-plaisio.gr/img/p/1/4/2/1/9/14219.jpg,0
3WK2660,Wassily Kandinsky - Fragment II for Composition VII,https://pg-plaisio.gr/img/p/1/4/2/1/5/14215.jpg,0
3WK3074,Wassily Kandinsky - Nero e viola,https://pg-plaisio.gr/img/p/1/4/1/8/3/14183.jpg,0
3WK3086,Wassily Kandinsky - 11 tableux et 7 poèmes,https://pg-plaisio.gr/img/p/1/4/1/7/9/14179.jpg,0
3WK3087,Wassily Kandinsky - Gewebe,https://pg-plaisio.gr/img/p/1/4/1/7/5/14175.jpg,0
3WK3088,Wassily Kandinsky - Senza titolo,https://pg-plaisio.gr/img/p/1/4/1/7/1/14171.jpg,0
3WK3956,Wassily Kandinsky - Im Blau,https://pg-plaisio.gr/img/p/8/7/0/5//8705.jpg,0
3WK3957,Wassily Kandinsky - Dominant Curve,https://pg-plaisio.gr/img/p/8/7/0/1//8701.jpg,0
3WK3958,Wassily Kandinsky - Delicate Tension,https://pg-plaisio.gr/img/p/8/6/9/6//8696.jpg,0
3WK3971,Wassily Kandinsky - Murnau Burggrabenstrasse,https://pg-plaisio.gr/img/p/8/6/9/2//8692.jpg,0
3WK4197,WASSILY KANDINSKY - Noeud rouge,https://pg-plaisio.gr/img/p/8/4/0/5//8405.jpg,0
3WK4198,WASSILY KANDINSKY - Trente,https://pg-plaisio.gr/img/p/8/4/0/9//8409.jpg,0
3WK4342,WASSILY KANDINSKY - Roter Fleck,https://pg-plaisio.gr/img/p/8/4/1/3//8413.jpg,0
3WK4343,WASSILY KANDINSKY - Komposition VII,https://pg-plaisio.gr/img/p/8/4/1/7//8417.jpg,0
3WK4344,WASSILY KANDINSKY - A Center (detail),https://pg-plaisio.gr/img/p/8/4/2/1//8421.jpg,0
3WK5204,Wassily Kandinsky - Complexité simple,https://pg-plaisio.gr/img/p/1/8/8/7/9/18879.jpg,0
3WK5205,Wassily Kandinsky - Schweres Rot (detail),https://pg-plaisio.gr/img/p/1/8/8/7/5/18875.jpg,0
3WK5206,"Wassily Kandinsky - La flèche, 1943 (Februar)",https://pg-plaisio.gr/img/p/1/8/8/7/1/18871.jpg,0
3WK5445,"Wassily Kandinsky - Improvisation, The Deluge",https://pg-plaisio.gr/img/p/1/8/8/6/7/18867.jpg,0
3WK5446,Wassily Kandinsky - Blue Sky,https://pg-plaisio.gr/img/p/1/8/8/6/3/18863.jpg,0
3WK5722,Wassily Kandinsky - Curved Tips,https://pg-plaisio.gr/img/p/2/0/9/1/1/20911.jpg,0
3WK7125,"Wassily Kandinsky - Little Painting with Yellow (Improvisation), 1914",https://pg-plaisio.gr/img/p/2/8/0/3/1/28031.jpg,0
3WK7126,Wassily Kandinsky - Draft 3 to Composition VII,https://pg-plaisio.gr/img/p/2/8/0/2/7/28027.jpg,0
3WT2698,William Turner - Venice with the Salute,https://pg-plaisio.gr/img/p/1/4/1/6/7/14167.jpg,0
3WT2701,William Turner - The Thames above Waterloo Bridge,https://pg-plaisio.gr/img/p/1/4/1/6/3/14163.jpg,0
3WT2703,William Turner - Margate from the Sea,https://pg-plaisio.gr/img/p/1/4/1/5/9/14159.jpg,0
3WT4648,William Turner - The Burning of the Houses of Lords and Commons,https://pg-plaisio.gr/img/p/6/7/9/7//6797.jpg,0
3WT4998,William Turner - The Lake of Zug,https://pg-plaisio.gr/img/p/6/8/0/1//6801.jpg,0
3WT5239,"William Turner - Venice, from the Porch of Madonna della Salute",https://pg-plaisio.gr/img/p/1/8/8/5/9/18859.jpg,160
3WT6317,William Turner - Keelmen Heaving in Coals by Moonlight,https://pg-plaisio.gr/img/p/2/0/9/0/7/20907.jpg,0
4AA2144,Joaquin Sorolla Y Bastida - Algarrobo,https://pg-plaisio.gr/img/p/1/4/1/4/7/14147.jpg,160
4AA2239,Anonymous - Flowers of the Four Seasons,https://pg-plaisio.gr/img/p/1/4/1/5/1/14151.jpg,0
4AA3076,Joaquin Sorolla Y Bastida - Lighthouse Walk at Biarritz,https://pg-plaisio.gr/img/p/1/4/1/4/3/14143.jpg,0
4AA3733,Fra Carnevale - Città ideale,https://pg-plaisio.gr/img/p/8/6/8/8//8688.jpg,0
4AA6308,Ernst Ludwig Kirchner - Two Nudes,https://pg-plaisio.gr/img/p/2/0/9/0/3/20903.jpg,0
4AC6806,Atelier Deco - Playing in the Waves,https://pg-plaisio.gr/img/p/2/8/0/2/3/28023.jpg,0
4AD1917,Adriano Galasso - Caletta nel Mediterraneo,https://pg-plaisio.gr/img/p/1/0/6/9/2/10692.jpg,0
4AD2364,Adriano Galasso - Sentiero nel bosco,https://pg-plaisio.gr/img/p/1/0/6/8/8/10688.jpg,0
4AD2898,Adriano Galasso - Verso il borgo in Toscana,https://pg-plaisio.gr/img/p/1/0/6/8/4/10684.jpg,0
4AD3492,Adriano Galasso - Verde Mediterraneo,https://pg-plaisio.gr/img/p/1/0/6/8/0/10680.jpg,0
4AD460,Adriano Galasso - Barche sulla battigia,https://pg-plaisio.gr/img/p/1/7/8/9/9/17899.jpg,160
4AD461,Adriano Galasso - Cala smeraldo,https://pg-plaisio.gr/img/p/1/0/6/7/2/10672.jpg,0
4AD5808,Adriano Galasso - Onde sulla scogliera,https://pg-plaisio.gr/img/p/2/0/8/9/9/20899.jpg,0
4ADM2563,Andrea Del Missier - Collina toscana,https://pg-plaisio.gr/img/p/1/0/6/6/8/10668.jpg,0
4ADM4477,ANDREA DEL MISSIER - Giardino sul lago,https://pg-plaisio.gr/img/p/8/4/2/7//8427.jpg,0
4AG309,"Ade Groom - View of London at night including Waterloo Bridge,London Eye, and South Bank",https://pg-plaisio.gr/img/p/1/7/8/9/5/17895.jpg,100
4AI1864,Alessio Aprile - The Island,https://pg-plaisio.gr/img/p/1/0/6/6/2/10662.jpg,0
4AI5263,Alessio Aprile - Golden Brocade Panel,https://pg-plaisio.gr/img/p/1/8/8/5/5/18855.jpg,0
4AI5264,Alessio Aprile - Grey Brocade Panel,https://pg-plaisio.gr/img/p/1/8/8/5/1/18851.jpg,160
4AI5265,Alessio Aprile - Pale Tree Panel,https://pg-plaisio.gr/img/p/1/8/8/4/7/18847.jpg,160
4AI5266,Alessio Aprile - Trees on Grey panel,https://pg-plaisio.gr/img/p/1/8/8/4/3/18843.jpg,160
4AI528,Alessio Aprile - Colorscape,https://pg-plaisio.gr/img/p/1/0/6/6/6/10666.jpg,160
4AM1115,Modigliani Amedeo Clemente - Nu allongé,https://pg-plaisio.gr/img/p/1/4/1/3/9/14139.jpg,0
4AMU3091,Alphonse Mucha - Times of the Day: Nightly,https://pg-plaisio.gr/img/p/1/4/1/3/5/14135.jpg,160
4AMU3092,Alphonse Mucha - Times of the Day: Evening,https://pg-plaisio.gr/img/p/1/4/1/3/1/14131.jpg,160
4AMU3093,Alphonse Mucha - La Primevere,https://pg-plaisio.gr/img/p/1/4/1/2/7/14127.jpg,0
4AMU3094,Alphonse Mucha - Amethyst,https://pg-plaisio.gr/img/p/1/4/1/2/3/14123.jpg,0
4AMU3095,Alphonse Mucha - Ruby,https://pg-plaisio.gr/img/p/1/4/1/1/9/14119.jpg,0
4AMU3096,Alphonse Mucha - Topaz,https://pg-plaisio.gr/img/p/1/4/1/1/5/14115.jpg,0
4AMU5874,Alphonse Mucha - La Dame aux Camélias,https://pg-plaisio.gr/img/p/2/0/8/9/5/20895.jpg,0
4AN1217,Cynthia Ann - Red Tulips,https://pg-plaisio.gr/img/p/1/7/8/9/1/17891.jpg,160
4AN1218,Cynthia Ann - Red Poppies,https://pg-plaisio.gr/img/p/1/7/8/9/4/17894.jpg,160
4AO2485,Alphonse Baron - June,https://pg-plaisio.gr/img/p/1/0/6/4/5/10645.jpg,0
4AO3768,Alphonse Baron - Midnight Moves,https://pg-plaisio.gr/img/p/8/6/8/4//8684.jpg,160
4AP1410,Niels Busch - Sun shining over rocky waves,https://pg-plaisio.gr/img/p/1/6/0/7/2/16072.jpg,0
4AP2021,Anonymous - Brooklyn Bridge at Night (detail),https://pg-plaisio.gr/img/p/1/6/0/6/8/16068.jpg,0
4AP277,Anonymous - New York City Panorama,https://pg-plaisio.gr/img/p/1/7/8/8/9/17889.jpg,100
4AP3201,"Anonymous - Flatiron Building, NYC",https://pg-plaisio.gr/img/p/1/6/0/6/4/16064.jpg,0
4AP3211,"Anonymous - Chrysler Building, NYC",https://pg-plaisio.gr/img/p/1/6/0/6/0/16060.jpg,0
4AP3212,"Anonymous - Empire State Building, NYC",https://pg-plaisio.gr/img/p/1/6/0/5/6/16056.jpg,0
4AP3213,"Anonymous - Morning on Brooklyn Bridge, NYC",https://pg-plaisio.gr/img/p/1/6/0/5/2/16052.jpg,0
4AP3219,Gasoline Images - Chevrolet Corvette,https://pg-plaisio.gr/img/p/1/6/0/4/8/16048.jpg,0
4AP3233,Gasoline Images - Packard Super Eight Coupe Roadster,https://pg-plaisio.gr/img/p/1/6/0/4/4/16044.jpg,0
4AP3234,Gasoline Images - Shelby GT500,https://pg-plaisio.gr/img/p/1/6/0/4/0/16040.jpg,0
4AP3235,Gasoline Images - Ford Mustang Mach 1,https://pg-plaisio.gr/img/p/1/6/0/3/6/16036.jpg,0
4AP3236,Gasoline Images - MC race car,https://pg-plaisio.gr/img/p/1/6/0/3/2/16032.jpg,0
4AP3315,"Anonymous - Tropical beach in Cayo Largo, Cuba",https://pg-plaisio.gr/img/p/1/6/0/2/8/16028.jpg,0
4AP3316,Anonymous - Swan Lake ballet,https://pg-plaisio.gr/img/p/1/6/0/2/4/16024.jpg,0
4AP3317,Anonymous - Tree in a poppy field,https://pg-plaisio.gr/img/p/1/6/0/2/0/16020.jpg,0
4AP3318,Anonymous - Tree in a poppy field,https://pg-plaisio.gr/img/p/1/6/0/1/6/16016.jpg,0
4AP350,"Anonymous - Mixed trees in autumn colour, Scotland",https://pg-plaisio.gr/img/p/1/6/0/1/2/16012.jpg,0
4AP3664,"Pangea Images - Life in the Coral Reef, Maldives",https://pg-plaisio.gr/img/p/8/6/8/0//8680.jpg,0
4AP3992,Pangea Images - Ocean Waves on a Jetty,https://pg-plaisio.gr/img/p/8/6/7/6//8676.jpg,0
4AP4048,"Pangea Images - Lavender Fields, France",https://pg-plaisio.gr/img/p/8/6/7/0//8670.jpg,0
4AP4255,PANGEA IMAGES - Herd of wild horses (detail),https://pg-plaisio.gr/img/p/8/4/3/1//8431.jpg,0
4AP4316,PANGEA IMAGES - Colors of the Woods,https://pg-plaisio.gr/img/p/8/4/3/5//8435.jpg,0
4AP4337,BIG CITY PHOTOS - Attitude of a City,https://pg-plaisio.gr/img/p/8/4/3/9//8439.jpg,0
4AP4338,BIG CITY PHOTOS - Sound of a City,https://pg-plaisio.gr/img/p/8/4/4/3//8443.jpg,100
4AP4627,"Pangea Images - Sailboat at La Digue, Seychelles (BW)",https://pg-plaisio.gr/img/p/6/8/0/7//6807.jpg,0
4AP4628,"Pangea Images - Sailboat at La Digue, Seychelles",https://pg-plaisio.gr/img/p/6/8/1/1//6811.jpg,0
4AP4878,"Pangea Images - Pongour waterfall, Vietnam",https://pg-plaisio.gr/img/p/6/8/1/5//6815.jpg,0
4AP4879,"Pangea Images - Vinicunca Rainbow Mountain, Peru",https://pg-plaisio.gr/img/p/6/8/1/9//6819.jpg,0
4AP5156,"Anonymous - Mauretania, 1907",https://pg-plaisio.gr/img/p/1/8/8/3/7/18837.jpg,0
4AP5171,Pangea Images - Trees in a Park,https://pg-plaisio.gr/img/p/1/8/8/3/1/18831.jpg,0
4AP5591,Gasoline Images - Ready to Go,https://pg-plaisio.gr/img/p/2/0/8/9/0/20890.jpg,0
4AP5628,Gasoline Images - Ready to Go (BW),https://pg-plaisio.gr/img/p/2/0/8/8/5/20885.jpg,0
4AP5899,VizLab - Road Trip,https://pg-plaisio.gr/img/p/2/0/8/8/1/20881.jpg,0
4AP6164,"Pangea Images - Strada del Brunello, Tuscany (detail)",https://pg-plaisio.gr/img/p/2/0/8/7/7/20877.jpg,0
4AP6167,"Pangea Images - Abbazia di S. Antimo, Val d’Orcia, Tuscany",https://pg-plaisio.gr/img/p/2/0/8/7/3/20873.jpg,0
4AP6675,Pangea Images - Storm over New York City,https://pg-plaisio.gr/img/p/2/8/0/1/9/28019.jpg,0
4AP6676,Pangea Images - Storm over New York City (B&W),https://pg-plaisio.gr/img/p/2/8/0/1/5/28015.jpg,0
4AP6681,Pangea Images - Antarctica,https://pg-plaisio.gr/img/p/2/8/0/1/1/28011.jpg,0
4AP6683,"Pangea Images - Flamingos Reflection, Camargue, France (detail)",https://pg-plaisio.gr/img/p/2/8/0/0/7/28007.jpg,0
4AP6684,"Pangea Images - Moai statues in Rapa Nui, Chile",https://pg-plaisio.gr/img/p/2/8/0/0/3/28003.jpg,0
4AP6691,Pangea Images - Wave on Pebbles Beach,https://pg-plaisio.gr/img/p/2/7/9/9/9/27999.jpg,0
4ARM4139,ARTURO ARMENTI - Geometrie complesse,https://pg-plaisio.gr/img/p/8/4/4/7//8447.jpg,0
4ARM4384,ARTURO ARMENTI - Rinascimento,https://pg-plaisio.gr/img/p/8/4/5/1//8451.jpg,0
4AU3779,Anne Munson - Supersonic,https://pg-plaisio.gr/img/p/8/6/6/6//8666.jpg,0
4AU4422,ANNE MUNSON - Comfort Zone,https://pg-plaisio.gr/img/p/8/4/5/5//8455.jpg,0
4BA1147,Leonardo Bacci - Memento,https://pg-plaisio.gr/img/p/1/7/8/8/1/17881.jpg,160
4BA1148,Leonardo Bacci - Respiro,https://pg-plaisio.gr/img/p/1/7/8/8/7/17887.jpg,160
4BA1196,Leonardo Bacci - Naturalia,https://pg-plaisio.gr/img/p/1/7/8/8/3/17883.jpg,159
4BA1197,Leonardo Bacci - Rubra,https://pg-plaisio.gr/img/p/1/7/8/8/5/17885.jpg,160
4BA1761,Leonardo Bacci - Les Vagues,https://pg-plaisio.gr/img/p/1/0/6/2/9/10629.jpg,0
4BA3944,Leonardo Bacci - Multicolor Pattern II,https://pg-plaisio.gr/img/p/8/6/6/2//8662.jpg,0
4BA3945,Leonardo Bacci - Multicolor Pattern III,https://pg-plaisio.gr/img/p/8/6/5/8//8658.jpg,0
4BA3946,Leonardo Bacci - Multicolor Pattern IV,https://pg-plaisio.gr/img/p/8/6/5/4//8654.jpg,0
4BA3947,Leonardo Bacci - Multicolor Pattern V,https://pg-plaisio.gr/img/p/8/6/5/0//8650.jpg,0
4BA5459,Leonardo Bacci - Multicolor Pattern VI,https://pg-plaisio.gr/img/p/1/8/8/2/9/18829.jpg,0
4BA5460,Leonardo Bacci - Multicolor Pattern VII,https://pg-plaisio.gr/img/p/1/8/8/2/5/18825.jpg,0
4BA6177,Leonardo Bacci - Be-Bop Panel I,https://pg-plaisio.gr/img/p/2/0/8/6/9/20869.jpg,160
4BA6178,Leonardo Bacci - Be-Bop Panel II,https://pg-plaisio.gr/img/p/2/0/8/6/5/20865.jpg,160
4BA6180,Leonardo Bacci - Memphis Blues (detail),https://pg-plaisio.gr/img/p/2/0/8/6/1/20861.jpg,160
4BA6745,Leonardo Bacci - Biarritz,https://pg-plaisio.gr/img/p/2/7/9/9/5/27995.jpg,0
4BF3470,Bob Ferri - Rocking Waves,https://pg-plaisio.gr/img/p/1/0/6/2/5/10625.jpg,0
4BN4387,PIERRE BENSON - Beauty on White Sofa,https://pg-plaisio.gr/img/p/8/4/5/9//8459.jpg,0
4BR3900,Ted Broome - Gifts from the Ocean,https://pg-plaisio.gr/img/p/8/6/4/6//8646.jpg,0
4BY2781,"Banksy - West Bank Wall, Palestine (graffiti attributed to Banksy)",https://pg-plaisio.gr/img/p/1/0/6/1/9/10619.jpg,0
4BY3646,Banksy - Los Angeles (graffiti attributed to Banksy),https://pg-plaisio.gr/img/p/1/0/6/1/5/10615.jpg,0
4BY3650,"Banksy - Trafalgar Street, Brighton (graffiti attributed to Banksy)",https://pg-plaisio.gr/img/p/1/0/6/1/1/10611.jpg,0
4CM008,Claude Monet - Morning (detail I),https://pg-plaisio.gr/img/p/1/4/1/1/1/14111.jpg,0
4CM1632,Claude Monet - Waterlilies,https://pg-plaisio.gr/img/p/1/4/1/0/7/14107.jpg,0
4CM1842,Claude Monet - Monet Deco - Waterlilies I,https://pg-plaisio.gr/img/p/1/4/1/0/3/14103.jpg,0
4CO1153,Chaz Olin - Passion,https://pg-plaisio.gr/img/p/1/0/6/0/7/10607.jpg,0
4CS2506,Giuliano Censini - Equilibri in rosso,https://pg-plaisio.gr/img/p/1/0/6/0/3/10603.jpg,0
4CU3805,Skip Teller - Alien Friends,https://pg-plaisio.gr/img/p/8/6/4/2//8642.jpg,0
4CU4808,Skip Teller - Best Quality Cakes,https://pg-plaisio.gr/img/p/6/8/2/3//6823.jpg,0
4CU4809,Skip Teller - Fresh-Baked Cupcakes,https://pg-plaisio.gr/img/p/6/8/2/7//6827.jpg,0
4CU4810,Skip Teller - Fresh Cakes,https://pg-plaisio.gr/img/p/6/8/3/1//6831.jpg,0
4DE2445,Remy Dellal - A la carte,https://pg-plaisio.gr/img/p/1/0/5/9/9/10599.jpg,0
4DE2446,Remy Dellal - Menu,https://pg-plaisio.gr/img/p/1/0/5/9/5/10595.jpg,0
4DE2447,Remy Dellal - Plat du Jour,https://pg-plaisio.gr/img/p/1/0/5/9/1/10591.jpg,0
4DE2864,Remy Dellal - Memoires du jardin,https://pg-plaisio.gr/img/p/1/0/5/8/7/10587.jpg,-1
4DE4717,Remy Dellal - Atlantique (detail),https://pg-plaisio.gr/img/p/6/8/3/5//6835.jpg,0
4DH1727,Don Heiny - 1951 Jaguar C-Type,https://pg-plaisio.gr/img/p/1/5/9/9/7/15997.jpg,0
4DH5378,Don Heiny - 1951 Jaguar C-Type (BW),https://pg-plaisio.gr/img/p/1/8/8/1/9/18819.jpg,0
4DLR5439,Donato Larotonda - Rotolando verso Sud,https://pg-plaisio.gr/img/p/1/8/8/1/5/18815.jpg,0
4DLR5440,Donato Larotonda - Soffio d'amore,https://pg-plaisio.gr/img/p/1/8/8/1/1/18811.jpg,0
4DLR5441,Donato Larotonda - Solitario,https://pg-plaisio.gr/img/p/1/8/8/0/7/18807.jpg,0
4DLR7031,Donato Larotonda - La casa dei sogni,https://pg-plaisio.gr/img/p/2/7/9/9/1/27991.jpg,0
4DN416,Dansop - Painted Thought I,https://pg-plaisio.gr/img/p/1/0/5/8/3/10583.jpg,0
4DN417,Dansop - Painted Thought II,https://pg-plaisio.gr/img/p/1/0/5/7/9/10579.jpg,0
4DU1806,Sonya Duval - Beauté d'Afrique,https://pg-plaisio.gr/img/p/1/0/5/7/6/10576.jpg,0
4DU1807,Sonya Duval - Princesse d'Asie,https://pg-plaisio.gr/img/p/1/0/5/7/0/10570.jpg,0
4DU1808,Sonya Duval - Princesse d'Afrique,https://pg-plaisio.gr/img/p/1/0/5/6/6/10566.jpg,0
4DU2960,Sonya Duval - Grand Soirée I,https://pg-plaisio.gr/img/p/1/0/5/6/2/10562.jpg,160
4DU2961,Sonya Duval - Grand Soirée II,https://pg-plaisio.gr/img/p/1/0/5/5/8/10558.jpg,0
4DU2962,Sonya Duval - Grand Soirée III,https://pg-plaisio.gr/img/p/1/0/5/5/4/10554.jpg,0
4DU2963,Sonya Duval - Grand Soirée IV,https://pg-plaisio.gr/img/p/1/0/5/5/0/10550.jpg,0
4DU3448,Sonya Duval - Lady Reclined,https://pg-plaisio.gr/img/p/1/7/8/7/9/17879.jpg,160
4DU3449,Sonya Duval - Piano Lady,https://pg-plaisio.gr/img/p/1/0/5/4/0/10540.jpg,0
4DU4063,Sonya Duval - Deco Princess I,https://pg-plaisio.gr/img/p/8/6/3/8//8638.jpg,160
4DU4064,Sonya Duval - Deco Princess II,https://pg-plaisio.gr/img/p/8/6/3/4//8634.jpg,160
4DU4396,SONYA DUVAL - White Piano Lady,https://pg-plaisio.gr/img/p/8/4/6/3//8463.jpg,0
4EL819,Emilio Ciccone - Elegance,https://pg-plaisio.gr/img/p/1/7/8/7/7/17877.jpg,160
4FA3892,Ruggero Falcone - Nature,https://pg-plaisio.gr/img/p/8/6/3/0//8630.jpg,0
4FK3109,"Frank Krahmer - Lavender field, Provence, France",https://pg-plaisio.gr/img/p/1/5/9/9/3/15993.jpg,0
